level	transcript_file	modelid	randseed	prediction	exam_id	exam_part_id	avg.ex1_criterion1_score	avg.ex1_criterion2_score	avg.ex1_lexgram_score	avg.ex1_phonol_score	avg.ex2_criterion1_score	avg.ex2_criterion2_score	avg.ex2_socling_score	avg.ex2_lexgram_score	avg.ex2_phonol_score	avg.ex3_criterion1_score	avg.ex3_criterion2_score	avg.total_score	avg.ex1_criterion1_perc	avg.ex1_criterion2_perc	avg.ex1_lexgram_perc	avg.ex1_phonol_perc	avg.ex2_criterion1_perc	avg.ex2_criterion2_perc	avg.ex2_socling_perc	avg.ex2_lexgram_perc	avg.ex2_phonol_perc	avg.ex3_criterion1_perc	avg.ex3_criterion2_perc	avg.total_perc	avg.etalon_perc	avg.etalon_score	avg.result	avg.ex1_selfdescr_score	avg.ex1_eventdescr_score	avg.ex2_imgdescr_score	avg.ex2_response_score	avg.ex3_questions_score	avg.ex3_lexgram_score	avg.total_interact_score	avg.total_cohesion_score	avg.total_phonol_score	avg.ex1_selfdescr_perc	avg.ex1_eventdescr_perc	avg.ex2_imgdescr_perc	avg.ex2_response_perc	avg.ex3_questions_perc	avg.ex3_lexgram_perc	avg.total_interact_perc	avg.total_cohesion_perc	avg.total_phonol_perc	avg.ex1_response_score	avg.ex1_lexical_score	avg.ex1_grammar_score	avg.ex2_questions_score	avg.ex2_lexical_score	avg.ex2_grammar_score	avg.total_phoninter_score	avg.ex1_response_perc	avg.ex1_lexical_perc	avg.ex1_grammar_perc	avg.ex2_questions_perc	avg.ex2_lexical_perc	avg.ex2_grammar_perc	avg.total_phoninter_perc	avg.ex1_imgdescr_score	avg.ex2_narrat_score	avg.ex3_commgoal_score	avg.ex3_interact_score	avg.ex3_lexical_score	avg.ex3_grammar_score	avg.ex1_imgdescr_perc	avg.ex2_narrat_perc	avg.ex3_commgoal_perc	avg.ex3_interact_perc	avg.ex3_lexical_perc	avg.ex3_grammar_perc	avg.ex1_criterion3_score	avg.ex1_organization_score	avg.ex1_ptn_score	avg.ex1_wordord_score	avg.ex1_lexical1_score	avg.ex1_lexical2_score	avg.ex2_criterion3_score	avg.ex2_organization_score	avg.ex2_ptn_score	avg.ex2_wordord_score	avg.ex2_lexical1_score	avg.ex2_lexical2_score	avg.total_phonol1_score	avg.total_phonol2_score	avg.ex1_criterion3_perc	avg.ex1_organization_perc	avg.ex1_ptn_perc	avg.ex1_wordord_perc	avg.ex1_lexical1_perc	avg.ex1_lexical2_perc	avg.ex2_criterion3_perc	avg.ex2_organization_perc	avg.ex2_ptn_perc	avg.ex2_wordord_perc	avg.ex2_lexical1_perc	avg.ex2_lexical2_perc	avg.total_phonol1_perc	avg.total_phonol2_perc
A2	A2ML_231215_45_02-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_45	A2ML_231215_45_02			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
A2	A2ML_231215_45_02-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_45	A2ML_231215_45_02			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
A2	A2ML_231215_45_02-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_45	A2ML_231215_45_02			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
A2	A2ML_231215_45_02-ET-from_scratch.simple.txt	llama3	42	True	A2ML_231215_45	A2ML_231215_45_02			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
A2	A2ML_231215_47-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_47	A2ML_231215_47			0.0					0.0				9.0			0.0					0.0				0.4736842105263157	0.488921052631579	9.2895	False	1.3333333333333333	1.0	1.0	0.6666666666666666	1.6666666666666667	0.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	0.6666666666666666	1.0	0.5	0.3333333333333333	0.8333333333333334	0.1666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_231215_47-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_231215_47	A2ML_231215_47			0.0					0.0				9.0			0.0					0.0				0.4736842105263157	0.488921052631579	9.2895	False	1.3333333333333333	1.0	1.0	0.6666666666666666	1.6666666666666667	0.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	0.6666666666666666	1.0	0.5	0.3333333333333333	0.8333333333333334	0.1666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_231215_48-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_48	A2ML_231215_48			0.0					0.0				7.666666666666667			0.0					0.0				0.4035087719298245	0.406015789473684	7.7143	False	1.0	0.3333333333333333	1.3333333333333333	1.0	1.3333333333333333	1.0	0.0	0.3333333333333333	1.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.5	0.6666666666666666	0.5	0.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_48-ET-from_scratch.simple.txt	llama3	42	False	A2ML_231215_48	A2ML_231215_48			0.0					0.0				7.666666666666667			0.0					0.0				0.4035087719298245	0.406015789473684	7.7143	False	1.0	0.3333333333333333	1.3333333333333333	1.0	1.3333333333333333	1.0	0.0	0.3333333333333333	1.3333333333333333	0.5	0.3333333333333333	0.6666666666666666	0.5	0.6666666666666666	0.5	0.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_49-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_49	A2ML_231215_49			0.6666666666666666					1.0				16.0			0.3333333333333333					0.5				0.8421052631578947	0.835247368421053	15.8697	True	2.0	1.0	2.0	2.0	2.0	1.6666666666666667	1.0	1.0	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_231215_49-AP-from_scratch.simple.txt	llama3	42	False	A2ML_231215_49	A2ML_231215_49			0.6666666666666666					1.0				16.0			0.3333333333333333					0.5				0.8421052631578947	0.835247368421053	15.8697	True	2.0	1.0	2.0	2.0	2.0	1.6666666666666667	1.0	1.0	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_231215_50_01-ET-from_scratch.simple.txt	deepseek-r1-70b	42	False	A2ML_231215_50	A2ML_231215_50_01			0.0					0.0				5.666666666666667			0.0					0.0				0.2982456140350877	0.294394736842105	5.5935	False	1.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	1.0	0.0	0.3333333333333333	0.0	1.3333333333333333	0.5	0.3333333333333333	0.1666666666666666	0.6666666666666666	0.5	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_231215_50_01-ET-from_scratch.simple.txt	llama3	42	True	A2ML_231215_50	A2ML_231215_50_01			0.0					0.0				5.666666666666667			0.0					0.0				0.2982456140350877	0.294394736842105	5.5935	False	1.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	1.0	0.0	0.3333333333333333	0.0	1.3333333333333333	0.5	0.3333333333333333	0.1666666666666666	0.6666666666666666	0.5	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_231215_50_02-LR-from_scratch.simple.txt	deepseek-r1-70b	42	False	A2ML_231215_50	A2ML_231215_50_02			0.0					0.0				5.666666666666667			0.0					0.0				0.2982456140350877	0.294394736842105	5.5935	False	1.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	1.0	0.0	0.3333333333333333	0.0	1.3333333333333333	0.5	0.3333333333333333	0.1666666666666666	0.6666666666666666	0.5	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_231215_50_02-LR-from_scratch.simple.txt	llama3	42	True	A2ML_231215_50	A2ML_231215_50_02			0.0					0.0				5.666666666666667			0.0					0.0				0.2982456140350877	0.294394736842105	5.5935	False	1.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	1.0	0.0	0.3333333333333333	0.0	1.3333333333333333	0.5	0.3333333333333333	0.1666666666666666	0.6666666666666666	0.5	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_231215_51_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_51	A2ML_231215_51_01			0.0					0.3333333333333333				10.333333333333334			0.0					0.1666666666666666				0.543859649122807	0.556021052631579	10.5644	False	1.6666666666666667	1.0	1.0	1.6666666666666667	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.8333333333333334	0.3333333333333333	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_231215_51_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_231215_51	A2ML_231215_51_01			0.0					0.3333333333333333				10.333333333333334			0.0					0.1666666666666666				0.543859649122807	0.556021052631579	10.5644	False	1.6666666666666667	1.0	1.0	1.6666666666666667	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.8333333333333334	0.3333333333333333	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_231215_51_02-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_51	A2ML_231215_51_02			0.0					0.3333333333333333				10.333333333333334			0.0					0.1666666666666666				0.543859649122807	0.556021052631579	10.5644	False	1.6666666666666667	1.0	1.0	1.6666666666666667	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.8333333333333334	0.3333333333333333	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_231215_51_02-ZM-from_scratch.simple.txt	llama3	42	True	A2ML_231215_51	A2ML_231215_51_02			0.0					0.3333333333333333				10.333333333333334			0.0					0.1666666666666666				0.543859649122807	0.556021052631579	10.5644	False	1.6666666666666667	1.0	1.0	1.6666666666666667	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.8333333333333334	0.3333333333333333	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_231215_53_01-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_53	A2ML_231215_53_01			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_53_01-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_53	A2ML_231215_53_01			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_53_02-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_53	A2ML_231215_53_02			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_53_02-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_53	A2ML_231215_53_02			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_53_02-ET-from_scratch.simple.txt	deepseek-r1-70b	42	False	A2ML_231215_53	A2ML_231215_53_02			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_53_02-ET-from_scratch.simple.txt	llama3	42	True	A2ML_231215_53	A2ML_231215_53_02			0.6666666666666666					0.6666666666666666				9.666666666666666			0.3333333333333333					0.3333333333333333				0.5087719298245613	0.509126315789474	9.6734	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_231215_54_01-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_54	A2ML_231215_54_01			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_54_01-ET-from_scratch.simple.txt	llama3	42	False	A2ML_231215_54	A2ML_231215_54_01			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_54_02-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_54	A2ML_231215_54_02			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_54_02-ET-from_scratch.simple.txt	llama3	42	False	A2ML_231215_54	A2ML_231215_54_02			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_54_02-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_54	A2ML_231215_54_02			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_54_02-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_231215_54	A2ML_231215_54_02			0.0					0.3333333333333333				5.666666666666667			0.0					0.1666666666666666				0.2982456140350877	0.29451052631579	5.5957	False	0.3333333333333333	0.0	1.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.1666666666666666	0.0	0.8333333333333334	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_56_01-KV-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_56	A2ML_231215_56_01			0.0					0.0				6.333333333333333			0.0					0.0				0.3333333333333333	0.315178947368421	5.9884	False	1.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.6666666666666667	0.5	0.6666666666666666	0.1666666666666666	0.5	0.5	0.0	0.3333333333333333	0.3333333333333333	0.8333333333333334																																																						
A2	A2ML_231215_56_01-KV-from_scratch.simple.txt	llama3	42	True	A2ML_231215_56	A2ML_231215_56_01			0.0					0.0				6.333333333333333			0.0					0.0				0.3333333333333333	0.315178947368421	5.9884	False	1.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.6666666666666667	0.5	0.6666666666666666	0.1666666666666666	0.5	0.5	0.0	0.3333333333333333	0.3333333333333333	0.8333333333333334																																																						
A2	A2ML_231215_56_02-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_56	A2ML_231215_56_02			0.0					0.0				6.333333333333333			0.0					0.0				0.3333333333333333	0.315178947368421	5.9884	False	1.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.6666666666666667	0.5	0.6666666666666666	0.1666666666666666	0.5	0.5	0.0	0.3333333333333333	0.3333333333333333	0.8333333333333334																																																						
A2	A2ML_231215_56_02-AP-from_scratch.simple.txt	llama3	42	False	A2ML_231215_56	A2ML_231215_56_02			0.0					0.0				6.333333333333333			0.0					0.0				0.3333333333333333	0.315178947368421	5.9884	False	1.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.6666666666666667	0.5	0.6666666666666666	0.1666666666666666	0.5	0.5	0.0	0.3333333333333333	0.3333333333333333	0.8333333333333334																																																						
A2	A2ML_231215_57-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_57	A2ML_231215_57			0.0					0.0				6.0			0.0					0.0				0.3157894736842105	0.313442105263158	5.9554	False	0.0	0.3333333333333333	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.3333333333333333	0.5	0.0	1.0	0.5	0.3333333333333333	0.0	0.5																																																						
A2	A2ML_231215_57-AP-from_scratch.simple.txt	llama3	42	False	A2ML_231215_57	A2ML_231215_57			0.0					0.0				6.0			0.0					0.0				0.3157894736842105	0.313442105263158	5.9554	False	0.0	0.3333333333333333	1.0	0.0	2.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.3333333333333333	0.5	0.0	1.0	0.5	0.3333333333333333	0.0	0.5																																																						
A2	A2ML_231215_59-LR-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_59	A2ML_231215_59			1.0					0.3333333333333333				10.0			0.5					0.1666666666666666				0.5263157894736842	0.489557894736842	9.3016	False	2.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.0	1.6666666666666667	1.0	1.0	0.5	0.5	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.0	0.8333333333333334																																																						
A2	A2ML_231215_59-LR-from_scratch.simple.txt	llama3	42	False	A2ML_231215_59	A2ML_231215_59			1.0					0.3333333333333333				10.0			0.5					0.1666666666666666				0.5263157894736842	0.489557894736842	9.3016	False	2.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.0	1.6666666666666667	1.0	1.0	0.5	0.5	0.1666666666666666	0.1666666666666666	0.6666666666666666	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_61	A2ML_231215_61_01			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_01-ZM-from_scratch.simple.txt	llama3	42	True	A2ML_231215_61	A2ML_231215_61_01			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_02-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_61	A2ML_231215_61_02			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_02-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_61	A2ML_231215_61_02			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_02-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_61	A2ML_231215_61_02			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_61_02-ZM-from_scratch.simple.txt	llama3	42	True	A2ML_231215_61	A2ML_231215_61_02			0.3333333333333333					1.0				10.0			0.1666666666666666					0.5				0.5263157894736842	0.529842105263158	10.067	False	1.0	1.0	1.0	1.6666666666666667	0.6666666666666666	0.6666666666666666	1.0	0.0	1.6666666666666667	0.5	1.0	0.5	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_231215_62-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_62	A2ML_231215_62			0.0					0.0				3.0			0.0					0.0				0.1578947368421052	0.153189473684211	2.9106	False	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.1666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666																																																						
A2	A2ML_231215_62-AP-from_scratch.simple.txt	llama3	42	False	A2ML_231215_62	A2ML_231215_62			0.0					0.0				3.0			0.0					0.0				0.1578947368421052	0.153189473684211	2.9106	False	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.1666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666																																																						
A2	A2ML_231215_63_01-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_63	A2ML_231215_63_01			0.6666666666666666					0.0				9.666666666666666			0.3333333333333333					0.0				0.5087719298245613	0.525626315789474	9.9869	False	1.3333333333333333	1.0	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.6666666666666666	1.0	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_63_01-ET-from_scratch.simple.txt	llama3	42	True	A2ML_231215_63	A2ML_231215_63_01			0.6666666666666666					0.0				9.666666666666666			0.3333333333333333					0.0				0.5087719298245613	0.525626315789474	9.9869	False	1.3333333333333333	1.0	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.6666666666666666	1.0	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_63_02-LR-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_63	A2ML_231215_63_02			0.6666666666666666					0.0				9.666666666666666			0.3333333333333333					0.0				0.5087719298245613	0.525626315789474	9.9869	False	1.3333333333333333	1.0	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.6666666666666666	1.0	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_63_02-LR-from_scratch.simple.txt	llama3	42	True	A2ML_231215_63	A2ML_231215_63_02			0.6666666666666666					0.0				9.666666666666666			0.3333333333333333					0.0				0.5087719298245613	0.525626315789474	9.9869	False	1.3333333333333333	1.0	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.3333333333333333	0.6666666666666666	1.0	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_231215_65-KV-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_65	A2ML_231215_65			1.6666666666666667					2.0				17.666666666666668			0.8333333333333334					1.0				0.9298245614035088	0.930715789473684	17.6836	True	2.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0																																																						
A2	A2ML_231215_65-KV-from_scratch.simple.txt	llama3	42	True	A2ML_231215_65	A2ML_231215_65			1.6666666666666667					2.0				17.666666666666668			0.8333333333333334					1.0				0.9298245614035088	0.930715789473684	17.6836	True	2.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0																																																						
